Date,Open,High,Low,Close*
"Apr 05, 2023","17,422.30","17,570.55","17,402.70","17,557.05"
"Apr 03, 2023","17,427.95","17,428.05","17,312.75","17,398.05"
"Mar 31, 2023","17,210.35","17,381.60","17,204.65","17,359.75"
"Mar 29, 2023","16,977.30","17,126.15","16,940.60","17,080.70"
"Mar 28, 2023","17,031.75","17,061.75","16,913.75","16,951.70"
"Mar 27, 2023","16,984.30","17,091.00","16,918.55","16,985.70"
"Mar 24, 2023","17,076.20","17,109.45","16,917.35","16,945.05"
"Mar 23, 2023","17,097.40","17,205.40","17,045.30","17,076.90"
"Mar 22, 2023","17,177.45","17,207.25","17,107.85","17,151.90"
"Mar 21, 2023","17,060.40","17,127.70","17,016.00","17,107.50"
"Mar 20, 2023","17,066.60","17,066.60","16,828.35","16,988.40"
"Mar 17, 2023","17,111.80","17,145.80","16,958.15","17,100.05"
"Mar 16, 2023","16,994.65","17,062.45","16,850.15","16,985.60"
"Mar 15, 2023","17,166.45","17,211.35","16,938.90","16,972.15"
"Mar 14, 2023","17,160.55","17,224.65","16,987.10","17,043.30"
"Mar 13, 2023","17,421.90","17,529.90","17,113.45","17,154.30"
"Mar 10, 2023","17,443.80","17,451.50","17,324.35","17,412.90"
"Mar 09, 2023","17,772.05","17,772.35","17,573.60","17,589.60"
"Mar 08, 2023","17,665.75","17,766.50","17,602.25","17,754.40"
"Mar 06, 2023","17,680.35","17,799.95","17,671.95","17,711.45"
"Mar 03, 2023","17,451.25","17,644.75","17,427.70","17,594.35"
"Mar 02, 2023","17,421.50","17,445.80","17,306.00","17,321.90"
"Mar 01, 2023","17,360.10","17,467.75","17,345.25","17,450.90"
"Feb 28, 2023","17,383.25","17,440.45","17,255.20","17,303.95"
"Feb 27, 2023","17,428.60","17,451.60","17,299.00","17,392.70"
"Feb 24, 2023","17,591.35","17,599.75","17,421.80","17,465.80"
"Feb 23, 2023","17,574.65","17,620.05","17,455.40","17,511.25"
"Feb 22, 2023","17,755.35","17,772.50","17,529.45","17,554.30"
"Feb 21, 2023","17,905.80","17,924.90","17,800.30","17,826.70"
"Feb 20, 2023","17,965.55","18,004.35","17,818.40","17,844.60"
"Feb 17, 2023","17,974.85","18,034.25","17,884.60","17,944.20"
"Feb 16, 2023","18,094.75","18,134.75","18,000.65","18,035.85"
"Feb 15, 2023","17,896.60","18,034.10","17,853.80","18,015.85"
"Feb 14, 2023","17,840.35","17,954.55","17,800.05","17,929.85"
"Feb 13, 2023","17,859.10","17,880.70","17,719.75","17,770.90"
"Feb 10, 2023","17,847.55","17,876.95","17,801.00","17,856.50"
"Feb 09, 2023","17,885.50","17,916.90","17,779.80","17,893.45"
"Feb 08, 2023","17,750.30","17,898.70","17,744.15","17,871.70"
"Feb 07, 2023","17,790.10","17,811.15","17,652.55","17,721.50"
"Feb 06, 2023","17,818.55","17,823.70","17,698.35","17,764.60"
"Feb 03, 2023","17,721.75","17,870.30","17,584.20","17,854.05"
"Feb 02, 2023","17,517.10","17,653.90","17,445.95","17,610.40"
"Feb 01, 2023","17,811.60","17,972.20","17,353.40","17,616.30"
"Jan 31, 2023","17,731.45","17,735.70","17,537.55","17,662.15"
"Jan 30, 2023","17,541.95","17,709.15","17,405.55","17,648.95"
"Jan 27, 2023","17,877.20","17,884.75","17,493.55","17,604.35"
"Jan 25, 2023","18,093.35","18,100.60","17,846.15","17,891.95"
"Jan 24, 2023","18,183.95","18,201.25","18,078.65","18,118.30"
"Jan 23, 2023","18,118.45","18,162.60","18,063.45","18,118.55"
"Jan 20, 2023","18,115.60","18,145.45","18,016.20","18,027.65"
"Jan 19, 2023","18,119.80","18,155.20","18,063.75","18,107.85"
"Jan 18, 2023","18,074.30","18,183.75","18,032.45","18,165.35"
"Jan 17, 2023","17,922.80","18,072.05","17,886.95","18,053.30"
"Jan 16, 2023","18,033.15","18,049.65","17,853.65","17,894.85"
"Jan 13, 2023","17,867.50","17,999.35","17,774.25","17,956.60"
"Jan 12, 2023","17,920.85","17,945.80","17,761.65","17,858.20"
"Jan 11, 2023","17,924.25","17,976.35","17,824.35","17,895.70"
"Jan 10, 2023","18,121.30","18,127.60","17,856.00","17,914.15"
"Jan 09, 2023","17,952.55","18,141.40","17,936.15","18,101.20"
"Jan 06, 2023","18,008.05","18,047.40","17,795.55","17,859.45"
"Jan 05, 2023","18,101.95","18,120.30","17,892.60","17,992.15"
"Jan 04, 2023","18,230.65","18,243.00","18,020.60","18,042.95"
"Jan 03, 2023","18,163.20","18,251.95","18,149.80","18,232.55"
"Jan 02, 2023","18,131.70","18,215.15","18,086.50","18,197.45"
"Dec 30, 2022","18,259.10","18,265.25","18,080.30","18,105.30"
